"Growth","SeaIce","age","Individual","year","SeaIce.s","Site","Latitude","Longitude"
140,0.21879781420765,16,"qoor_QoCen12m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
60,0.238907103825137,17,"qoor_QoCen12m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
90,0.234972677595628,18,"qoor_QoCen12m",2015,-0.640728639394298,"Site3",64.533783,-51.085733
470,0.708852459016393,3,"qoor_QoNden10",2000,-0.621561029825189,"Site3",64.533783,-51.085733
1110,0.644371584699453,4,"qoor_QoNden10",2001,-0.624169168581133,"Site3",64.533783,-51.085733
920,0.574426229508197,5,"qoor_QoNden10",2002,-0.626998336045208,"Site3",64.533783,-51.085733
980,0.531803278688525,6,"qoor_QoNden10",2003,-0.628722359968629,"Site3",64.533783,-51.085733
980,0.565464480874317,7,"qoor_QoNden10",2004,-0.627360823126543,"Site3",64.533783,-51.085733
650,0.608743169398907,8,"qoor_QoNden10",2005,-0.625610275758146,"Site3",64.533783,-51.085733
480,0.591912568306011,9,"qoor_QoNden10",2006,-0.626291044179189,"Site3",64.533783,-51.085733
830,0.586448087431694,10,"qoor_QoNden10",2007,-0.62651207288732,"Site3",64.533783,-51.085733
960,0.493989071038251,11,"qoor_QoNden10",2008,-0.630251878628895,"Site3",64.533783,-51.085733
880,0.406120218579235,12,"qoor_QoNden10",2009,-0.633806020255639,"Site3",64.533783,-51.085733
250,0.308852459016393,13,"qoor_QoNden10",2010,-0.637740331260369,"Site3",64.533783,-51.085733
310,0.260546448087432,14,"qoor_QoNden10",2011,-0.639694225040246,"Site3",64.533783,-51.085733
1130,0.259890710382514,15,"qoor_QoNden10",2012,-0.639720748485221,"Site3",64.533783,-51.085733
410,0.21879781420765,16,"qoor_QoNden10",2013,-0.641382884370365,"Site3",64.533783,-51.085733
760,0.238907103825137,17,"qoor_QoNden10",2014,-0.640569498724444,"Site3",64.533783,-51.085733
610,0.234972677595628,18,"qoor_QoNden10",2015,-0.640728639394298,"Site3",64.533783,-51.085733
690,0.708852459016393,3,"qoor_QoNden11",2000,-0.621561029825189,"Site3",64.533783,-51.085733
800,0.644371584699453,4,"qoor_QoNden11",2001,-0.624169168581133,"Site3",64.533783,-51.085733
890,0.574426229508197,5,"qoor_QoNden11",2002,-0.626998336045208,"Site3",64.533783,-51.085733
800,0.531803278688525,6,"qoor_QoNden11",2003,-0.628722359968629,"Site3",64.533783,-51.085733
520,0.565464480874317,7,"qoor_QoNden11",2004,-0.627360823126543,"Site3",64.533783,-51.085733
560,0.608743169398907,8,"qoor_QoNden11",2005,-0.625610275758146,"Site3",64.533783,-51.085733
590,0.591912568306011,9,"qoor_QoNden11",2006,-0.626291044179189,"Site3",64.533783,-51.085733
690,0.586448087431694,10,"qoor_QoNden11",2007,-0.62651207288732,"Site3",64.533783,-51.085733
850,0.493989071038251,11,"qoor_QoNden11",2008,-0.630251878628895,"Site3",64.533783,-51.085733
820,0.406120218579235,12,"qoor_QoNden11",2009,-0.633806020255639,"Site3",64.533783,-51.085733
880,0.308852459016393,13,"qoor_QoNden11",2010,-0.637740331260369,"Site3",64.533783,-51.085733
1010,0.260546448087432,14,"qoor_QoNden11",2011,-0.639694225040246,"Site3",64.533783,-51.085733
1620,0.259890710382514,15,"qoor_QoNden11",2012,-0.639720748485221,"Site3",64.533783,-51.085733
1040,0.21879781420765,16,"qoor_QoNden11",2013,-0.641382884370365,"Site3",64.533783,-51.085733
960,0.238907103825137,17,"qoor_QoNden11",2014,-0.640569498724444,"Site3",64.533783,-51.085733
930,0.234972677595628,18,"qoor_QoNden11",2015,-0.640728639394298,"Site3",64.533783,-51.085733
540,0.63344262295082,3,"qoor_QoNden12",1995,-0.624611225997395,"Site3",64.533783,-51.085733
550,0.639781420765027,4,"qoor_QoNden12",1996,-0.624354832695963,"Site3",64.533783,-51.085733
880,0.761748633879781,5,"qoor_QoNden12",1997,-0.619421471930482,"Site3",64.533783,-51.085733
670,0.738579234972677,6,"qoor_QoNden12",1998,-0.620358633652957,"Site3",64.533783,-51.085733
1080,0.726120218579235,7,"qoor_QoNden12",1999,-0.620862579107495,"Site3",64.533783,-51.085733
1010,0.708852459016393,8,"qoor_QoNden12",2000,-0.621561029825189,"Site3",64.533783,-51.085733
1160,0.644371584699453,9,"qoor_QoNden12",2001,-0.624169168581133,"Site3",64.533783,-51.085733
790,0.574426229508197,10,"qoor_QoNden12",2002,-0.626998336045208,"Site3",64.533783,-51.085733
930,0.531803278688525,11,"qoor_QoNden12",2003,-0.628722359968629,"Site3",64.533783,-51.085733
530,0.565464480874317,12,"qoor_QoNden12",2004,-0.627360823126543,"Site3",64.533783,-51.085733
1030,0.608743169398907,13,"qoor_QoNden12",2005,-0.625610275758146,"Site3",64.533783,-51.085733
970,0.591912568306011,14,"qoor_QoNden12",2006,-0.626291044179189,"Site3",64.533783,-51.085733
870,0.586448087431694,15,"qoor_QoNden12",2007,-0.62651207288732,"Site3",64.533783,-51.085733
930,0.493989071038251,16,"qoor_QoNden12",2008,-0.630251878628895,"Site3",64.533783,-51.085733
700,0.406120218579235,17,"qoor_QoNden12",2009,-0.633806020255639,"Site3",64.533783,-51.085733
860,0.308852459016393,18,"qoor_QoNden12",2010,-0.637740331260369,"Site3",64.533783,-51.085733
690,0.260546448087432,19,"qoor_QoNden12",2011,-0.639694225040246,"Site3",64.533783,-51.085733
1300,0.259890710382514,20,"qoor_QoNden12",2012,-0.639720748485221,"Site3",64.533783,-51.085733
820,0.21879781420765,21,"qoor_QoNden12",2013,-0.641382884370365,"Site3",64.533783,-51.085733
870,0.238907103825137,22,"qoor_QoNden12",2014,-0.640569498724444,"Site3",64.533783,-51.085733
670,0.234972677595628,23,"qoor_QoNden12",2015,-0.640728639394298,"Site3",64.533783,-51.085733
350,0.708852459016393,3,"qoor_QoNden1m",2000,-0.621561029825189,"Site3",64.533783,-51.085733
380,0.644371584699453,4,"qoor_QoNden1m",2001,-0.624169168581133,"Site3",64.533783,-51.085733
460,0.574426229508197,5,"qoor_QoNden1m",2002,-0.626998336045208,"Site3",64.533783,-51.085733
530,0.531803278688525,6,"qoor_QoNden1m",2003,-0.628722359968629,"Site3",64.533783,-51.085733
350,0.565464480874317,7,"qoor_QoNden1m",2004,-0.627360823126543,"Site3",64.533783,-51.085733
580,0.608743169398907,8,"qoor_QoNden1m",2005,-0.625610275758146,"Site3",64.533783,-51.085733
470,0.591912568306011,9,"qoor_QoNden1m",2006,-0.626291044179189,"Site3",64.533783,-51.085733
560,0.586448087431694,10,"qoor_QoNden1m",2007,-0.62651207288732,"Site3",64.533783,-51.085733
440,0.493989071038251,11,"qoor_QoNden1m",2008,-0.630251878628895,"Site3",64.533783,-51.085733
680,0.406120218579235,12,"qoor_QoNden1m",2009,-0.633806020255639,"Site3",64.533783,-51.085733
440,0.308852459016393,13,"qoor_QoNden1m",2010,-0.637740331260369,"Site3",64.533783,-51.085733
1010,0.260546448087432,14,"qoor_QoNden1m",2011,-0.639694225040246,"Site3",64.533783,-51.085733
910,0.259890710382514,15,"qoor_QoNden1m",2012,-0.639720748485221,"Site3",64.533783,-51.085733
620,0.21879781420765,16,"qoor_QoNden1m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
640,0.238907103825137,17,"qoor_QoNden1m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
700,0.234972677595628,18,"qoor_QoNden1m",2015,-0.640728639394298,"Site3",64.533783,-51.085733
420,1.12371584699454,9,"qoor_QoNden2b",1983,-0.604780530303893,"Site3",64.533783,-51.085733
460,1.05049180327869,10,"qoor_QoNden2b",1984,-0.607742314992847,"Site3",64.533783,-51.085733
430,0.992131147540984,11,"qoor_QoNden2b",1985,-0.610102901595684,"Site3",64.533783,-51.085733
280,0.919344262295082,12,"qoor_QoNden2b",1986,-0.613047003987988,"Site3",64.533783,-51.085733
250,0.850491803278689,13,"qoor_QoNden2b",1987,-0.615831965710437,"Site3",64.533783,-51.085733
310,0.70688524590164,14,"qoor_QoNden2b",1988,-0.621640600160116,"Site3",64.533783,-51.085733
310,0.70688524590164,14,"qoor_QoNden2b",1988,-0.621640600160116,"Site3",64.533783,-51.085733
310,0.70688524590164,14,"qoor_QoNden2b",1988,-0.621640600160116,"Site3",64.533783,-51.085733
310,0.70688524590164,14,"qoor_QoNden2b",1988,-0.621640600160116,"Site3",64.533783,-51.085733
260,0.449617486338798,15,"qoor_QoNden2b",1989,-0.632046631738917,"Site3",64.533783,-51.085733
370,0.416393442622951,16,"qoor_QoNden2b",1990,-0.633390486284353,"Site3",64.533783,-51.085733
420,0.464918032786885,17,"qoor_QoNden2b",1991,-0.631427751356151,"Site3",64.533783,-51.085733
290,0.530491803278689,18,"qoor_QoNden2b",1992,-0.62877540685858,"Site3",64.533783,-51.085733
370,0.616393442622951,19,"qoor_QoNden2b",1993,-0.625300835566763,"Site3",64.533783,-51.085733
290,0.537049180327869,20,"qoor_QoNden2b",1994,-0.628510172408823,"Site3",64.533783,-51.085733
360,0.63344262295082,21,"qoor_QoNden2b",1995,-0.624611225997395,"Site3",64.533783,-51.085733
440,0.639781420765027,22,"qoor_QoNden2b",1996,-0.624354832695963,"Site3",64.533783,-51.085733
560,0.761748633879781,23,"qoor_QoNden2b",1997,-0.619421471930482,"Site3",64.533783,-51.085733
500,0.738579234972677,24,"qoor_QoNden2b",1998,-0.620358633652957,"Site3",64.533783,-51.085733
450,0.726120218579235,25,"qoor_QoNden2b",1999,-0.620862579107495,"Site3",64.533783,-51.085733
450,0.708852459016393,26,"qoor_QoNden2b",2000,-0.621561029825189,"Site3",64.533783,-51.085733
500,0.644371584699453,27,"qoor_QoNden2b",2001,-0.624169168581133,"Site3",64.533783,-51.085733
410,0.574426229508197,28,"qoor_QoNden2b",2002,-0.626998336045208,"Site3",64.533783,-51.085733
710,0.531803278688525,29,"qoor_QoNden2b",2003,-0.628722359968629,"Site3",64.533783,-51.085733
690,0.565464480874317,30,"qoor_QoNden2b",2004,-0.627360823126543,"Site3",64.533783,-51.085733
650,0.608743169398907,31,"qoor_QoNden2b",2005,-0.625610275758146,"Site3",64.533783,-51.085733
480,0.591912568306011,32,"qoor_QoNden2b",2006,-0.626291044179189,"Site3",64.533783,-51.085733
350,0.586448087431694,33,"qoor_QoNden2b",2007,-0.62651207288732,"Site3",64.533783,-51.085733
160,0.493989071038251,34,"qoor_QoNden2b",2008,-0.630251878628895,"Site3",64.533783,-51.085733
170,0.406120218579235,35,"qoor_QoNden2b",2009,-0.633806020255639,"Site3",64.533783,-51.085733
150,0.308852459016393,36,"qoor_QoNden2b",2010,-0.637740331260369,"Site3",64.533783,-51.085733
190,0.260546448087432,37,"qoor_QoNden2b",2011,-0.639694225040246,"Site3",64.533783,-51.085733
150,0.259890710382514,38,"qoor_QoNden2b",2012,-0.639720748485221,"Site3",64.533783,-51.085733
70,0.21879781420765,39,"qoor_QoNden2b",2013,-0.641382884370365,"Site3",64.533783,-51.085733
80,0.238907103825137,40,"qoor_QoNden2b",2014,-0.640569498724444,"Site3",64.533783,-51.085733
300,0.992131147540984,3,"qoor_QoNden3m",1985,-0.610102901595684,"Site3",64.533783,-51.085733
390,0.919344262295082,4,"qoor_QoNden3m",1986,-0.613047003987988,"Site3",64.533783,-51.085733
300,0.850491803278689,5,"qoor_QoNden3m",1987,-0.615831965710437,"Site3",64.533783,-51.085733
290,0.70688524590164,6,"qoor_QoNden3m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
290,0.70688524590164,6,"qoor_QoNden3m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
290,0.70688524590164,6,"qoor_QoNden3m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
290,0.70688524590164,6,"qoor_QoNden3m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
330,0.449617486338798,7,"qoor_QoNden3m",1989,-0.632046631738917,"Site3",64.533783,-51.085733
220,0.416393442622951,8,"qoor_QoNden3m",1990,-0.633390486284353,"Site3",64.533783,-51.085733
370,0.464918032786885,9,"qoor_QoNden3m",1991,-0.631427751356151,"Site3",64.533783,-51.085733
310,0.530491803278689,10,"qoor_QoNden3m",1992,-0.62877540685858,"Site3",64.533783,-51.085733
260,0.616393442622951,11,"qoor_QoNden3m",1993,-0.625300835566763,"Site3",64.533783,-51.085733
290,0.537049180327869,12,"qoor_QoNden3m",1994,-0.628510172408823,"Site3",64.533783,-51.085733
240,0.63344262295082,13,"qoor_QoNden3m",1995,-0.624611225997395,"Site3",64.533783,-51.085733
160,0.639781420765027,14,"qoor_QoNden3m",1996,-0.624354832695963,"Site3",64.533783,-51.085733
200,0.761748633879781,15,"qoor_QoNden3m",1997,-0.619421471930482,"Site3",64.533783,-51.085733
530,0.738579234972677,16,"qoor_QoNden3m",1998,-0.620358633652957,"Site3",64.533783,-51.085733
380,0.726120218579235,17,"qoor_QoNden3m",1999,-0.620862579107495,"Site3",64.533783,-51.085733
410,0.708852459016393,18,"qoor_QoNden3m",2000,-0.621561029825189,"Site3",64.533783,-51.085733
270,0.644371584699453,19,"qoor_QoNden3m",2001,-0.624169168581133,"Site3",64.533783,-51.085733
340,0.574426229508197,20,"qoor_QoNden3m",2002,-0.626998336045208,"Site3",64.533783,-51.085733
380,0.531803278688525,21,"qoor_QoNden3m",2003,-0.628722359968629,"Site3",64.533783,-51.085733
420,0.565464480874317,22,"qoor_QoNden3m",2004,-0.627360823126543,"Site3",64.533783,-51.085733
320,0.608743169398907,23,"qoor_QoNden3m",2005,-0.625610275758146,"Site3",64.533783,-51.085733
210,0.591912568306011,24,"qoor_QoNden3m",2006,-0.626291044179189,"Site3",64.533783,-51.085733
230,0.586448087431694,25,"qoor_QoNden3m",2007,-0.62651207288732,"Site3",64.533783,-51.085733
180,0.493989071038251,26,"qoor_QoNden3m",2008,-0.630251878628895,"Site3",64.533783,-51.085733
150,0.406120218579235,27,"qoor_QoNden3m",2009,-0.633806020255639,"Site3",64.533783,-51.085733
140,0.308852459016393,28,"qoor_QoNden3m",2010,-0.637740331260369,"Site3",64.533783,-51.085733
70,0.260546448087432,29,"qoor_QoNden3m",2011,-0.639694225040246,"Site3",64.533783,-51.085733
60,0.259890710382514,30,"qoor_QoNden3m",2012,-0.639720748485221,"Site3",64.533783,-51.085733
40,0.21879781420765,31,"qoor_QoNden3m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
60,0.238907103825137,32,"qoor_QoNden3m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
50,0.234972677595628,33,"qoor_QoNden3m",2015,-0.640728639394298,"Site3",64.533783,-51.085733
720,0.850491803278689,3,"qoor_QoNden4m",1987,-0.615831965710437,"Site3",64.533783,-51.085733
620,0.70688524590164,4,"qoor_QoNden4m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
620,0.70688524590164,4,"qoor_QoNden4m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
620,0.70688524590164,4,"qoor_QoNden4m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
620,0.70688524590164,4,"qoor_QoNden4m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
660,0.449617486338798,5,"qoor_QoNden4m",1989,-0.632046631738917,"Site3",64.533783,-51.085733
440,0.416393442622951,6,"qoor_QoNden4m",1990,-0.633390486284353,"Site3",64.533783,-51.085733
450,0.464918032786885,7,"qoor_QoNden4m",1991,-0.631427751356151,"Site3",64.533783,-51.085733
620,0.530491803278689,8,"qoor_QoNden4m",1992,-0.62877540685858,"Site3",64.533783,-51.085733
400,0.616393442622951,9,"qoor_QoNden4m",1993,-0.625300835566763,"Site3",64.533783,-51.085733
320,0.537049180327869,10,"qoor_QoNden4m",1994,-0.628510172408823,"Site3",64.533783,-51.085733
280,0.63344262295082,11,"qoor_QoNden4m",1995,-0.624611225997395,"Site3",64.533783,-51.085733
330,0.639781420765027,12,"qoor_QoNden4m",1996,-0.624354832695963,"Site3",64.533783,-51.085733
360,0.761748633879781,13,"qoor_QoNden4m",1997,-0.619421471930482,"Site3",64.533783,-51.085733
420,0.738579234972677,14,"qoor_QoNden4m",1998,-0.620358633652957,"Site3",64.533783,-51.085733
310,0.726120218579235,15,"qoor_QoNden4m",1999,-0.620862579107495,"Site3",64.533783,-51.085733
240,0.708852459016393,16,"qoor_QoNden4m",2000,-0.621561029825189,"Site3",64.533783,-51.085733
330,0.644371584699453,17,"qoor_QoNden4m",2001,-0.624169168581133,"Site3",64.533783,-51.085733
340,0.574426229508197,18,"qoor_QoNden4m",2002,-0.626998336045208,"Site3",64.533783,-51.085733
250,0.531803278688525,19,"qoor_QoNden4m",2003,-0.628722359968629,"Site3",64.533783,-51.085733
270,0.565464480874317,20,"qoor_QoNden4m",2004,-0.627360823126543,"Site3",64.533783,-51.085733
210,0.608743169398907,21,"qoor_QoNden4m",2005,-0.625610275758146,"Site3",64.533783,-51.085733
220,0.591912568306011,22,"qoor_QoNden4m",2006,-0.626291044179189,"Site3",64.533783,-51.085733
280,0.586448087431694,23,"qoor_QoNden4m",2007,-0.62651207288732,"Site3",64.533783,-51.085733
210,0.493989071038251,24,"qoor_QoNden4m",2008,-0.630251878628895,"Site3",64.533783,-51.085733
160,0.406120218579235,25,"qoor_QoNden4m",2009,-0.633806020255639,"Site3",64.533783,-51.085733
200,0.308852459016393,26,"qoor_QoNden4m",2010,-0.637740331260369,"Site3",64.533783,-51.085733
170,0.260546448087432,27,"qoor_QoNden4m",2011,-0.639694225040246,"Site3",64.533783,-51.085733
240,0.259890710382514,28,"qoor_QoNden4m",2012,-0.639720748485221,"Site3",64.533783,-51.085733
350,0.21879781420765,29,"qoor_QoNden4m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
300,0.238907103825137,30,"qoor_QoNden4m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
350,0.234972677595628,31,"qoor_QoNden4m",2015,-0.640728639394298,"Site3",64.533783,-51.085733
410,1.05049180327869,3,"qoor_QoNden5m",1984,-0.607742314992847,"Site3",64.533783,-51.085733
650,0.992131147540984,4,"qoor_QoNden5m",1985,-0.610102901595684,"Site3",64.533783,-51.085733
610,0.919344262295082,5,"qoor_QoNden5m",1986,-0.613047003987988,"Site3",64.533783,-51.085733
500,0.850491803278689,6,"qoor_QoNden5m",1987,-0.615831965710437,"Site3",64.533783,-51.085733
290,0.70688524590164,7,"qoor_QoNden5m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
290,0.70688524590164,7,"qoor_QoNden5m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
290,0.70688524590164,7,"qoor_QoNden5m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
290,0.70688524590164,7,"qoor_QoNden5m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
210,0.449617486338798,8,"qoor_QoNden5m",1989,-0.632046631738917,"Site3",64.533783,-51.085733
210,0.416393442622951,9,"qoor_QoNden5m",1990,-0.633390486284353,"Site3",64.533783,-51.085733
50,0.464918032786885,10,"qoor_QoNden5m",1991,-0.631427751356151,"Site3",64.533783,-51.085733
60,0.530491803278689,11,"qoor_QoNden5m",1992,-0.62877540685858,"Site3",64.533783,-51.085733
60,0.616393442622951,12,"qoor_QoNden5m",1993,-0.625300835566763,"Site3",64.533783,-51.085733
60,0.537049180327869,13,"qoor_QoNden5m",1994,-0.628510172408823,"Site3",64.533783,-51.085733
260,0.63344262295082,14,"qoor_QoNden5m",1995,-0.624611225997395,"Site3",64.533783,-51.085733
290,0.639781420765027,15,"qoor_QoNden5m",1996,-0.624354832695963,"Site3",64.533783,-51.085733
390,0.761748633879781,16,"qoor_QoNden5m",1997,-0.619421471930482,"Site3",64.533783,-51.085733
510,0.738579234972677,17,"qoor_QoNden5m",1998,-0.620358633652957,"Site3",64.533783,-51.085733
430,0.726120218579235,18,"qoor_QoNden5m",1999,-0.620862579107495,"Site3",64.533783,-51.085733
640,0.708852459016393,19,"qoor_QoNden5m",2000,-0.621561029825189,"Site3",64.533783,-51.085733
460,0.644371584699453,20,"qoor_QoNden5m",2001,-0.624169168581133,"Site3",64.533783,-51.085733
760,0.574426229508197,21,"qoor_QoNden5m",2002,-0.626998336045208,"Site3",64.533783,-51.085733
820,0.531803278688525,22,"qoor_QoNden5m",2003,-0.628722359968629,"Site3",64.533783,-51.085733
510,0.565464480874317,23,"qoor_QoNden5m",2004,-0.627360823126543,"Site3",64.533783,-51.085733
940,0.608743169398907,24,"qoor_QoNden5m",2005,-0.625610275758146,"Site3",64.533783,-51.085733
760,0.591912568306011,25,"qoor_QoNden5m",2006,-0.626291044179189,"Site3",64.533783,-51.085733
570,0.586448087431694,26,"qoor_QoNden5m",2007,-0.62651207288732,"Site3",64.533783,-51.085733
450,0.493989071038251,27,"qoor_QoNden5m",2008,-0.630251878628895,"Site3",64.533783,-51.085733
420,0.406120218579235,28,"qoor_QoNden5m",2009,-0.633806020255639,"Site3",64.533783,-51.085733
710,0.308852459016393,29,"qoor_QoNden5m",2010,-0.637740331260369,"Site3",64.533783,-51.085733
490,0.260546448087432,30,"qoor_QoNden5m",2011,-0.639694225040246,"Site3",64.533783,-51.085733
1180,0.259890710382514,31,"qoor_QoNden5m",2012,-0.639720748485221,"Site3",64.533783,-51.085733
560,0.21879781420765,32,"qoor_QoNden5m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
1110,0.238907103825137,33,"qoor_QoNden5m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
640,0.234972677595628,34,"qoor_QoNden5m",2015,-0.640728639394298,"Site3",64.533783,-51.085733
310,1.12371584699454,9,"qoor_QoNden6m",1983,-0.604780530303893,"Site3",64.533783,-51.085733
320,1.05049180327869,10,"qoor_QoNden6m",1984,-0.607742314992847,"Site3",64.533783,-51.085733
180,0.992131147540984,11,"qoor_QoNden6m",1985,-0.610102901595684,"Site3",64.533783,-51.085733
620,0.919344262295082,12,"qoor_QoNden6m",1986,-0.613047003987988,"Site3",64.533783,-51.085733
510,0.850491803278689,13,"qoor_QoNden6m",1987,-0.615831965710437,"Site3",64.533783,-51.085733
800,0.70688524590164,14,"qoor_QoNden6m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
800,0.70688524590164,14,"qoor_QoNden6m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
800,0.70688524590164,14,"qoor_QoNden6m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
800,0.70688524590164,14,"qoor_QoNden6m",1988,-0.621640600160116,"Site3",64.533783,-51.085733
770,0.449617486338798,15,"qoor_QoNden6m",1989,-0.632046631738917,"Site3",64.533783,-51.085733
530,0.416393442622951,16,"qoor_QoNden6m",1990,-0.633390486284353,"Site3",64.533783,-51.085733
470,0.464918032786885,17,"qoor_QoNden6m",1991,-0.631427751356151,"Site3",64.533783,-51.085733
440,0.530491803278689,18,"qoor_QoNden6m",1992,-0.62877540685858,"Site3",64.533783,-51.085733
380,0.616393442622951,19,"qoor_QoNden6m",1993,-0.625300835566763,"Site3",64.533783,-51.085733
460,0.537049180327869,20,"qoor_QoNden6m",1994,-0.628510172408823,"Site3",64.533783,-51.085733
300,0.63344262295082,21,"qoor_QoNden6m",1995,-0.624611225997395,"Site3",64.533783,-51.085733
290,0.639781420765027,22,"qoor_QoNden6m",1996,-0.624354832695963,"Site3",64.533783,-51.085733
180,0.761748633879781,23,"qoor_QoNden6m",1997,-0.619421471930482,"Site3",64.533783,-51.085733
80,0.738579234972677,24,"qoor_QoNden6m",1998,-0.620358633652957,"Site3",64.533783,-51.085733
120,0.726120218579235,25,"qoor_QoNden6m",1999,-0.620862579107495,"Site3",64.533783,-51.085733
220,0.708852459016393,26,"qoor_QoNden6m",2000,-0.621561029825189,"Site3",64.533783,-51.085733
430,0.644371584699453,27,"qoor_QoNden6m",2001,-0.624169168581133,"Site3",64.533783,-51.085733
430,0.574426229508197,28,"qoor_QoNden6m",2002,-0.626998336045208,"Site3",64.533783,-51.085733
670,0.531803278688525,29,"qoor_QoNden6m",2003,-0.628722359968629,"Site3",64.533783,-51.085733
520,0.565464480874317,30,"qoor_QoNden6m",2004,-0.627360823126543,"Site3",64.533783,-51.085733
420,0.608743169398907,31,"qoor_QoNden6m",2005,-0.625610275758146,"Site3",64.533783,-51.085733
720,0.591912568306011,32,"qoor_QoNden6m",2006,-0.626291044179189,"Site3",64.533783,-51.085733
810,0.586448087431694,33,"qoor_QoNden6m",2007,-0.62651207288732,"Site3",64.533783,-51.085733
1090,0.493989071038251,34,"qoor_QoNden6m",2008,-0.630251878628895,"Site3",64.533783,-51.085733
1080,0.406120218579235,35,"qoor_QoNden6m",2009,-0.633806020255639,"Site3",64.533783,-51.085733
1960,0.308852459016393,36,"qoor_QoNden6m",2010,-0.637740331260369,"Site3",64.533783,-51.085733
1320,0.260546448087432,37,"qoor_QoNden6m",2011,-0.639694225040246,"Site3",64.533783,-51.085733
1680,0.259890710382514,38,"qoor_QoNden6m",2012,-0.639720748485221,"Site3",64.533783,-51.085733
970,0.21879781420765,39,"qoor_QoNden6m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
870,0.238907103825137,40,"qoor_QoNden6m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
700,0.234972677595628,41,"qoor_QoNden6m",2015,-0.640728639394298,"Site3",64.533783,-51.085733
590,0.416393442622951,3,"qoor_QoNden7m",1990,-0.633390486284353,"Site3",64.533783,-51.085733
740,0.464918032786885,4,"qoor_QoNden7m",1991,-0.631427751356151,"Site3",64.533783,-51.085733
570,0.530491803278689,5,"qoor_QoNden7m",1992,-0.62877540685858,"Site3",64.533783,-51.085733
490,0.616393442622951,6,"qoor_QoNden7m",1993,-0.625300835566763,"Site3",64.533783,-51.085733
540,0.537049180327869,7,"qoor_QoNden7m",1994,-0.628510172408823,"Site3",64.533783,-51.085733
580,0.63344262295082,8,"qoor_QoNden7m",1995,-0.624611225997395,"Site3",64.533783,-51.085733
610,0.639781420765027,9,"qoor_QoNden7m",1996,-0.624354832695963,"Site3",64.533783,-51.085733
420,0.761748633879781,10,"qoor_QoNden7m",1997,-0.619421471930482,"Site3",64.533783,-51.085733
360,0.738579234972677,11,"qoor_QoNden7m",1998,-0.620358633652957,"Site3",64.533783,-51.085733
280,0.726120218579235,12,"qoor_QoNden7m",1999,-0.620862579107495,"Site3",64.533783,-51.085733
260,0.708852459016393,13,"qoor_QoNden7m",2000,-0.621561029825189,"Site3",64.533783,-51.085733
430,0.644371584699453,14,"qoor_QoNden7m",2001,-0.624169168581133,"Site3",64.533783,-51.085733
450,0.574426229508197,15,"qoor_QoNden7m",2002,-0.626998336045208,"Site3",64.533783,-51.085733
320,0.531803278688525,16,"qoor_QoNden7m",2003,-0.628722359968629,"Site3",64.533783,-51.085733
550,0.565464480874317,17,"qoor_QoNden7m",2004,-0.627360823126543,"Site3",64.533783,-51.085733
210,0.608743169398907,18,"qoor_QoNden7m",2005,-0.625610275758146,"Site3",64.533783,-51.085733
140,0.591912568306011,19,"qoor_QoNden7m",2006,-0.626291044179189,"Site3",64.533783,-51.085733
390,0.586448087431694,20,"qoor_QoNden7m",2007,-0.62651207288732,"Site3",64.533783,-51.085733
430,0.493989071038251,21,"qoor_QoNden7m",2008,-0.630251878628895,"Site3",64.533783,-51.085733
640,0.406120218579235,22,"qoor_QoNden7m",2009,-0.633806020255639,"Site3",64.533783,-51.085733
670,0.308852459016393,23,"qoor_QoNden7m",2010,-0.637740331260369,"Site3",64.533783,-51.085733
260,0.260546448087432,24,"qoor_QoNden7m",2011,-0.639694225040246,"Site3",64.533783,-51.085733
750,0.259890710382514,25,"qoor_QoNden7m",2012,-0.639720748485221,"Site3",64.533783,-51.085733
380,0.21879781420765,26,"qoor_QoNden7m",2013,-0.641382884370365,"Site3",64.533783,-51.085733
440,0.238907103825137,27,"qoor_QoNden7m",2014,-0.640569498724444,"Site3",64.533783,-51.085733
